ID,region,status,Case Number Full,Consulate,221g Date,End of 221g Date,solvedInDays,How Many Days in AP
7047,AS,Issued,2023AS5974,BRT,2023-Jan-12,2023-May-10,118,118
349,AS,Refused221g,2023AS6300,AMM,2023-Jan-10,,,235
350,AS,Refused221g,2023AS6303,AMM,2023-Jan-11,,,234
594,AS,Ready,2023AS6384,AMM,2023-Jan-12,2023-Jan-19,7,7
595,AS,Issued,2023AS6401,RNG,2023-Jan-11,2023-Jan-20,9,9
9647,AS,Issued,2023AS6717,BGH,2023-Jan-12,2023-Jun-13,152,152
1599,AS,Issued,2023AS6953,ATA,2023-Jan-10,2023-Feb-09,30,30
4150,AS,Issued,2023AS7518,AMM,2023-Jan-10,2023-Mar-27,76,76
12629,AS,Issued,2023AS7769,AMM,2023-Jan-11,2023-Aug-03,204,204
2929,AS,Issued,2023AS8082,AMM,2023-Jan-11,2023-Mar-05,53,53
3352,AS,Issued,2023AS8293,RNG,2023-Jan-11,2023-Mar-16,64,64
1982,AS,Issued,2023AS8330,PHP,2023-Jan-12,2023-Feb-15,34,34
360,EU,Issued,2023EU163,YRV,2023-01-01,2023-Jan-12,10,10
361,EU,AP,2023EU340,WRW,2023-01-01,2023-Jan-13,11,11
363,EU,Issued,2023EU470,TBL,2023-01-01,2023-Jan-13,11,11
364,EU,Issued,2023EU1145,ABD,2023-01-01,2023-Jan-13,11,11
365,EU,Issued,2023EU1389,THT,2023-01-01,2023-Jan-12,10,10
2984,EU,Issued,2023EU1448,WRW,2023-Jan-13,2023-Mar-08,54,54
367,EU,Issued,2023EU1467,ANK,2023-01-01,2023-Jan-11,9,9
368,EU,Issued,2023EU2227,THT,2023-01-01,2023-Jan-12,10,10
1650,EU,AP,2023EU2503,TBL,2023-Jan-10,2023-Feb-09,30,30
893,EU,AP,2023EU2751,TBL,2023-Jan-10,2023-Jan-27,17,17
371,EU,AP,2023EU2877,TIA,2023-01-01,2023-Jan-13,11,11
7130,EU,Issued,2023EU2891,WRW,2023-Jan-09,2023-May-10,121,121
373,EU,Issued,2023EU2977,YRV,2023-01-01,2023-Jan-11,9,9
374,EU,Issued,2023EU3263,YRV,2023-01-01,2023-Jan-11,9,9
375,EU,AP,2023EU3453,TIA,2023-01-01,2023-Jan-11,9,9
895,EU,AP,2023EU3647,TBL,2023-Jan-10,2023-Jan-27,17,17
8215,EU,Issued,2023EU4183,ANK,2023-Jan-13,2023-May-22,129,129
379,EU,Issued,2023EU4210,WRW,2023-01-01,2023-Jan-10,8,8
380,EU,Issued,2023EU4360,SOF,2023-01-01,2023-Jan-10,8,8
898,EU,AP,2023EU4495,TBL,2023-Jan-13,2023-Jan-27,14,14
382,EU,Issued,2023EU4500,YRV,2023-01-01,2023-Jan-11,9,9
383,EU,Issued,2023EU4535,ATA,2023-01-01,2023-Jan-13,11,11
12206,EU,Issued,2023EU4939,ANK,2023-Jul-13,2023-Jul-27,14,14
385,EU,Issued,2023EU4948,ATA,2023-01-01,2023-Jan-11,9,9
386,EU,Refused221g,2023EU5108,TBL,2023-Jan-10,,,235
387,EU,AP,2023EU5311,THT,2023-01-01,2023-Jan-13,11,11
388,EU,Refused221g,2023EU6073,THT,2023-Jan-09,,,236
910,EU,AP,2023EU6089,TBL,2023-Jan-13,2023-Jan-27,14,14
914,EU,AP,2023EU6184,TBL,2023-Jan-10,2023-Jan-27,17,17
915,EU,Issued,2023EU6206,TBL,2023-Jan-10,2023-Jan-26,16,16
916,EU,AP,2023EU6246,TBL,2023-Jan-10,2023-Jan-27,17,17
917,EU,AP,2023EU6265,TBL,2023-Jan-10,2023-Jan-27,17,17
918,EU,AP,2023EU6288,TBL,2023-Jan-10,2023-Jan-27,17,17
919,EU,AP,2023EU6290,TBL,2023-Jan-10,2023-Jan-27,17,17
920,EU,Ready,2023EU6297,CHS,2023-Jan-12,2023-Jan-26,14,14
633,EU,Issued,2023EU6325,YRV,2023-Jan-13,2023-Jan-18,5,5
924,EU,Issued,2023EU6383,YRV,2023-Jan-12,2023-Jan-24,12,12
925,EU,AP,2023EU6425,TBL,2023-Jan-10,2023-Jan-27,17,17
3826,EU,Issued,2023EU6427,WRW,2023-Jan-12,2023-Mar-23,70,70
926,EU,Issued,2023EU6472,ATA,2023-Jan-10,2023-Jan-26,16,16
3827,EU,Issued,2023EU6474,TBL,2023-Jan-10,2023-Mar-23,72,72
636,EU,AP,2023EU6540,YRV,2023-Jan-13,2023-Jan-20,7,7
928,EU,AP,2023EU6542,TBL,2023-Jan-10,2023-Jan-27,17,17
2608,EU,AP,2023EU6579,YRV,2023-Jan-09,2023-Mar-03,53,53
6551,EU,AP,2023EU6583,CHS,2023-Jan-12,2023-May-05,113,113
930,EU,AP,2023EU6625,TBL,2023-Jan-10,2023-Jan-26,16,16
637,EU,Issued,2023EU6644,ATA,2023-Jan-10,2023-Jan-20,10,10
638,EU,Issued,2023EU6730,TAL,2023-Jan-11,2023-Jan-19,8,8
413,EU,Issued,2023EU6733,WRW,2023-Jan-13,,,232
932,EU,Issued,2023EU6792,TBL,2023-Jan-10,2023-Jan-26,16,16
639,EU,Issued,2023EU6819,BLG,2023-Jan-12,2023-Jan-18,6,6
4655,EU,Issued,2023EU7036,TBL,2023-Jan-10,2023-Apr-04,84,84
934,EU,AP,2023EU7058,TBL,2023-Jan-10,2023-Jan-27,17,17
2300,EU,Issued,2023EU7087,YRV,2023-Jan-12,2023-Feb-21,40,40
13225,EU,Issued,2023EU7127,ATA,2023-Jan-10,2023-Aug-10,212,212
2301,EU,AP,2023EU7183,TBL,2023-Jan-10,2023-Feb-22,43,43
936,EU,Issued,2023EU7201,TBL,2023-Jan-10,2023-Jan-26,16,16
4658,EU,Issued,2023EU7224,WRW,2023-Jan-09,2023-Apr-06,87,87
4660,EU,Issued,2023EU7284,TBL,2023-Jan-13,2023-Apr-03,80,80
2040,EU,Issued,2023EU7395,FRN,2023-Jan-10,2023-Feb-17,38,38
2303,EU,Issued,2023EU7402,YRV,2023-Jan-13,2023-Feb-23,41,41
13226,EU,Issued,2023EU7426,THT,2023-Jan-09,2023-Aug-11,214,214
643,EU,Issued,2023EU7543,YRV,2023-Jan-12,2023-Jan-18,6,6
645,EU,Issued,2023EU7634,YRV,2023-Jan-13,2023-Jan-20,7,7
1237,EU,Issued,2023EU7685,YRV,2023-Jan-12,2023-Feb-03,22,22
2042,EU,Issued,2023EU7734,THT,2023-Jan-12,2023-Feb-13,32,32
2043,EU,Issued,2023EU7803,THT,2023-Jan-09,2023-Feb-13,35,35
648,EU,Issued,2023EU7936,WRW,2023-Jan-10,2023-Jan-18,8,8
8222,EU,Issued,2023EU7994,MDD,2023-Jan-10,2023-May-24,134,134
649,EU,Issued,2023EU8005,YRV,2023-Jan-13,2023-Jan-17,4,4
1242,EU,Issued,2023EU8115,FRN,2023-Jan-09,2023-Feb-01,23,23
650,EU,Issued,2023EU8142,YRV,2023-Jan-12,2023-Jan-18,6,6
3018,EU,Issued,2023EU8330,BKK,2023-Jan-13,2023-Mar-09,55,55
654,EU,Issued,2023EU8591,YRV,2023-Jan-12,2023-Jan-17,5,5
441,EU,Issued,2023EU8698,BKK,2023-Jan-12,,,233
5215,EU,Issued,2023EU8751,BLG,2023-Jan-11,2023-Apr-12,91,91
1251,EU,Issued,2023EU8758,BKK,2023-Jan-10,2023-Feb-01,22,22
656,EU,Issued,2023EU8793,TAL,2023-Jan-11,2023-Jan-17,6,6
1687,EU,Issued,2023EU8826,BNK,2023-Jan-11,2023-Feb-10,30,30
2310,EU,Issued,2023EU8839,YRV,2023-Jan-12,2023-Feb-23,42,42
6560,EU,Issued,2023EU8859,YRV,2023-Jan-12,2023-May-04,112,112
450,EU,Refused221g,2023EU8884,SKO,2023-Jan-13,,,232
451,EU,Issued,2023EU8957,YRV,2023-Jan-13,,,232
948,EU,AP,2023EU9272,SKO,2023-Jan-11,2023-Jan-25,14,14
8230,EU,Issued,2023EU9628,FRN,2023-Jan-13,2023-May-24,131,131
662,EU,Issued,2023EU9811,SEO,2023-Jan-12,2023-Jan-19,7,7
952,EU,Issued,2023EU9901,ATA,2023-Jan-10,2023-Jan-26,16,16
1257,EU,Issued,2023EU9952,BLG,2023-Jan-10,2023-Feb-01,22,22
666,EU,Issued,2023EU10288,ATA,2023-Jan-10,2023-Jan-18,8,8
1260,EU,Issued,2023EU10424,BKK,2023-Jan-13,2023-Feb-01,19,19
953,EU,Issued,2023EU10751,FRN,2023-Jan-12,2023-Jan-27,15,15
461,EU,Issued,2023EU13272,BLG,2023-01-01,2023-Jan-12,10,10
2645,EU,AP,2023EU13456,DHB,2023-Jan-10,2023-Mar-04,53,53
2647,EU,Issued,2023EU13805,VNN,2023-Jan-13,2023-Mar-01,47,47
5647,EU,Issued,2023EU13827,DHB,2023-Jan-10,2023-Apr-20,100,100
7175,EU,Issued,2023EU14709,NCS,2023-Jan-12,2023-May-11,119,119
961,EU,AP,2023EU14717,SKO,2023-Jan-11,2023-Jan-27,16,16
963,OC,Issued,2023OC71,SUV,2023-Jan-13,2023-Jan-23,10,10
2081,OC,Issued,2023OC82,SYD,2023-Jan-10,2023-Feb-15,36,36
470,OC,Issued,2023OC336,PTM,2023-01-01,2023-Jan-09,7,7
4306,OC,Issued,2023OC408,SUV,2023-Jan-10,2023-Mar-31,80,80
685,OC,Issued,2023OC442,SUV,2023-Jan-12,2023-Jan-18,6,6
473,SA,Issued,2023SA166,LMA,2023-01-01,2023-Jan-11,9,9
474,SA,Issued,2023SA502,LMA,2023-01-01,2023-Jan-12,10,10
2091,SA,Issued,2023SA575,GEO,2023-Jan-11,2023-Feb-16,36,36
2685,SA,Issued,2023SA960,BNS,2023-Jan-09,2023-Mar-02,52,52
976,SA,Issued,2023SA981,MNG,2023-Jan-11,2023-Jan-27,16,16
485,AF,Issued,2023AF96,CRO,2023-01-01,2023-Jan-18,16,16
691,AF,Issued,2023AF198,YDE,2023-Jan-19,2023-Jan-27,8,8
487,AF,AP,2023AF934,ABJ,2023-01-01,2023-Jan-20,18,18
2115,AF,Issued,2023AF1120,FRN,2023-Jan-20,2023-Feb-24,35,35
489,AF,Issued,2023AF1755,CSB,2023-01-01,2023-Jan-19,17,17
491,AF,Ready,2023AF2065,NRB,2023-Jan-19,,,226
492,AF,Refused,2023AF2091,CSB,2023-01-01,2023-Jan-19,17,17
493,AF,Issued,2023AF2249,CSB,2023-01-01,2023-Jan-17,15,15
494,AF,AP,2023AF2370,ABJ,2023-01-01,2023-Jan-20,18,18
495,AF,Issued,2023AF2388,YDE,2023-01-01,2023-Jan-20,18,18
704,AF,Issued,2023AF2763,CSB,2023-Jan-19,2023-Jan-25,6,6
497,AF,Issued,2023AF3264,CSB,2023-01-01,2023-Jan-17,15,15
1390,AF,Issued,2023AF3281,JHN,2023-Jan-19,2023-Feb-10,22,22
8375,AF,Issued,2023AF3421,CRO,2023-Jan-20,2023-Jun-01,132,132
9391,AF,Issued,2023AF3478,CRO,2023-Jan-18,2023-Jun-15,148,148
503,AF,Refused221g,2023AF4329,CRO,2023-Jan-20,,,225
14338,AF,Issued,2023AF4420,NRB,2023-Jan-19,2023-Sep-01,225,225
2129,AF,Issued,2023AF4443,NRB,2023-Jan-18,2023-Feb-23,36,36
506,AF,AP,2023AF5065,ABJ,2023-01-01,2023-Jan-20,18,18
507,AF,Issued,2023AF5210,CSB,2023-01-01,2023-Jan-19,17,17
508,AF,Issued,2023AF5212,CSB,2023-01-01,2023-Jan-17,15,15
3175,AF,Ready,2023AF5299,AMS,2023-Jan-18,2023-Mar-15,56,56
1837,AF,Ready,2023AF5465,NRB,2023-Jan-17,2023-Feb-16,30,30
1009,AF,Issued,2023AF5849,MTL,2023-Jan-19,2023-Feb-01,13,13
512,AF,Ready,2023AF6233,NCS,2023-01-01,2023-Jan-20,18,18
513,AF,Ready,2023AF6365,ALG,2023-01-01,2023-Jan-18,16,16
1840,AF,Issued,2023AF6478,ALG,2023-Jan-17,2023-Feb-13,27,27
515,AF,AP,2023AF6659,ACC,2023-01-01,2023-Jan-20,18,18
721,AF,Issued,2023AF7063,DRS,2023-Jan-19,2023-Jan-25,6,6
519,AF,Issued,2023AF8467,CSB,2023-01-01,2023-Jan-17,15,15
7919,AF,Ready,2023AF8553,JHN,2023-Jan-19,2023-May-24,125,125
521,AF,Issued,2023AF9519,TNS,2023-Jan-17,,,228
5814,AF,Issued,2023AF9659,ABD,2023-Jan-19,2023-Apr-26,97,97
523,AF,Issued,2023AF9830,CSB,2023-01-01,2023-Jan-17,15,15
4893,AF,Issued,2023AF11139,ABD,2023-Jan-19,2023-Apr-13,84,84
526,AF,Issued,2023AF11405,CSB,2023-01-01,2023-Jan-19,17,17
1434,AF,Issued,2023AF11447,LOM,2023-Jan-20,2023-Feb-09,20,20
5410,AF,AP,2023AF11515,DJI,2023-Jan-19,2023-Apr-19,90,90
2417,AF,AP,2023AF11551,ABJ,2023-Jan-18,2023-Mar-02,43,43
2151,AF,Issued,2023AF11917,KWT,2023-Jan-19,2023-Feb-23,35,35
14376,AF,Issued,2023AF12597,ABD,2023-Jan-20,2023-Aug-31,223,223
769,AF,Issued,2023AF13274,KNG,2023-Jan-19,2023-Jan-25,6,6
1448,AF,Ready,2023AF13387,DRS,2023-Jan-19,2023-Feb-10,22,22
771,AF,AP,2023AF13597,ABJ,2023-Jan-20,2023-Jan-25,5,5
537,AF,Refused221g,2023AF13676,DRS,2023-Jan-19,,,226
2427,AF,AP,2023AF13955,ABJ,2023-Jan-20,2023-Mar-02,41,41
539,AF,Refused221g,2023AF14451,DJI,2023-Jan-19,,,226
540,AF,Refused221g,2023AF14552,DJI,2023-Jan-19,,,226
779,AF,Issued,2023AF15031,LOM,2023-Jan-19,2023-Jan-25,6,6
5844,AF,Issued,2023AF15097,ABD,2023-Jan-19,2023-Apr-28,99,99
543,AF,Refused221g,2023AF15220,DJI,2023-Jan-19,,,226
1457,AF,Ready,2023AF15281,JHN,2023-Jan-19,2023-Feb-10,22,22
780,AF,Issued,2023AF15355,LOM,2023-Jan-18,2023-Jan-26,8,8
781,AF,AP,2023AF15506,LOM,2023-Jan-18,2023-Jan-25,7,7
11465,AF,Issued,2023AF15897,MTL,2023-Jan-19,2023-Jul-20,182,182
6306,AF,Issued,2023AF19764,FTN,2023-Jan-20,2023-May-05,105,105
549,AS,Issued,2023AS190,ANK,2023-Jan-18,,,227
13857,AS,AP,2023AS378,RID,2023-Jan-18,2023-Aug-24,218,218
551,AS,Issued,2023AS436,DJI,2023-01-01,2023-Jan-18,16,16
552,AS,Refused221g,2023AS442,BGH,2023-Jan-19,,,226
553,AS,Refused221g,2023AS685,ANK,2023-Jan-20,,,225
554,AS,AP,2023AS1121,DJI,2023-01-01,2023-Jan-18,16,16
555,AS,Refused221g,2023AS1233,ANK,2023-Jan-20,,,225
556,AS,AP,2023AS1335,DJI,2023-01-01,2023-Jan-18,16,16
557,AS,Refused221g,2023AS1938,ANK,2023-Jan-20,,,225
840,AS,Issued,2023AS1939,RNG,2023-Jan-21,2023-Jan-26,5,5
1556,AS,Issued,2023AS1954,PHP,2023-Jan-19,2023-Feb-08,20,20
560,AS,Refused221g,2023AS2087,AMS,2023-Jan-18,,,227
561,AS,Refused221g,2023AS2202,ANK,2023-Jan-20,,,225
563,AS,Issued,2023AS2232,ULN,2023-01-01,2023-Jan-20,18,18
846,AS,Issued,2023AS2469,TKY,2023-Jan-20,2023-Jan-27,7,7
565,AS,Refused221g,2023AS2802,ISL,2023-Jan-18,,,227
566,AS,Issued,2023AS2995,RNG,2023-01-01,2023-Jan-20,18,18
14664,AS,AP,2023AS3063,ABD,2023-Jan-17,2023-Sep-01,227,227
858,AS,Issued,2023AS3249,ISL,2023-Jan-20,2023-Jan-26,6,6
13880,AS,Issued,2023AS3285,DJI,2023-Jan-17,2023-Aug-24,219,219
859,AS,Issued,2023AS3320,ABD,2023-Jan-19,2023-Jan-27,8,8
6437,AS,Issued,2023AS3340,ABD,2023-Jan-18,2023-May-04,106,106
1971,AS,Issued,2023AS3925,ISL,2023-Jan-18,2023-Feb-16,29,29
13892,AS,Issued,2023AS4011,YRV,2023-Jan-17,2023-Aug-22,217,217
1138,AS,Issued,2023AS4051,TAI,2023-Jan-19,2023-Feb-02,14,14
7603,AS,Issued,2023AS4146,AMM,2023-Jan-19,2023-May-15,116,116
2247,AS,Issued,2023AS4174,BMB,2023-Jan-20,2023-Feb-24,35,35
577,AS,Refused221g,2023AS4327,ISL,2023-Jan-20,,,225
7615,AS,AP,2023AS4722,STK,2023-Jan-18,2023-May-19,121,121
14704,AS,Issued,2023AS5066,MTL,2023-Jan-20,2023-Sep-01,224,224
14707,AS,Issued,2023AS5141,MTL,2023-Jan-20,2023-Sep-01,224,224
13906,AS,Issued,2023AS5155,MTL,2023-Jan-20,2023-Aug-14,206,206
8153,AS,Issued,2023AS5406,BGH,2023-Jan-19,2023-May-25,126,126
14714,AS,AP,2023AS5485,ISL,2023-Jan-20,2023-Sep-01,224,224
1167,AS,Refused,2023AS5636,AMM,2023-Jan-18,2023-Feb-01,14,14
589,AS,Refused221g,2023AS5641,SEO,2023-Jan-20,,,225
872,AS,AP,2023AS5755,RNG,2023-Jan-21,2023-Jan-27,6,6
13913,AS,AP,2023AS5841,AMM,2023-Jan-19,2023-Aug-24,217,217
1172,AS,Issued,2023AS6229,BMB,2023-Jan-20,2023-Feb-01,12,12
2548,AS,Ready,2023AS6416,AMM,2023-Jan-19,2023-Mar-02,42,42
1175,AS,Refused,2023AS6421,AMM,2023-Jan-19,2023-Feb-01,13,13
2257,AS,Issued,2023AS6508,PHP,2023-Jan-19,2023-Feb-24,36,36
2926,AS,Issued,2023AS6558,BGT,2023-Jan-19,2023-Mar-10,50,50
13922,AS,Issued,2023AS6643,AMM,2023-Jan-18,2023-Aug-24,218,218
8163,AS,Issued,2023AS7341,BGH,2023-Jan-17,2023-May-25,128,128
1181,AS,Ready,2023AS7836,BMB,2023-Jan-20,2023-Feb-03,14,14
12635,AS,Issued,2023AS8686,AMM,2023-Jan-18,2023-Aug-03,197,197
883,AS,Issued,2023AS8730,RNG,2023-Jan-20,2023-Jan-26,6,6
605,EU,Issued,2023EU516,BKK,2023-01-01,2023-Jan-18,16,16
606,EU,Issued,2023EU1021,AKD,2023-01-01,2023-Jan-17,15,15
607,EU,Issued,2023EU1036,WRW,2023-01-01,2023-Jan-18,16,16
9204,EU,Issued,2023EU1430,ANK,2023-Jan-20,2023-Jun-07,138,138
609,EU,Issued,2023EU2078,TBL,2023-01-01,2023-Jan-18,16,16
5580,EU,Issued,2023EU2176,WRW,2023-Jan-20,2023-Apr-19,89,89
611,EU,AP,2023EU2236,DHB,2023-01-01,2023-Jan-18,16,16
612,EU,Issued,2023EU2357,BKK,2023-01-01,2023-Jan-18,16,16
1203,EU,Issued,2023EU2412,ANK,2023-Jan-20,2023-Feb-02,13,13
4616,EU,Issued,2023EU2471,BCH,2023-Jan-26,2023-Apr-05,69,69
615,EU,AP,2023EU2576,THT,2023-01-01,2023-Jan-18,16,16
616,EU,Issued,2023EU2780,THT,2023-01-01,2023-Jan-19,17,17
617,EU,Issued,2023EU2830,WRW,2023-01-01,2023-Jan-20,18,18
618,EU,Issued,2023EU2868,ANK,2023-01-01,2023-Jan-20,18,18
894,EU,Issued,2023EU3103,WRW,2023-Jan-20,2023-Jan-25,5,5
620,EU,Issued,2023EU3245,YRV,2023-01-01,2023-Jan-17,15,15
897,EU,Issued,2023EU3678,WRW,2023-Jan-19,2023-Jan-27,8,8
10145,EU,Issued,2023EU3733,ANK,2023-Jan-20,2023-Jun-23,154,154
3409,EU,Issued,2023EU4406,ANK,2023-Jan-20,2023-Mar-16,55,55
3818,EU,Ready,2023EU4577,ANK,2023-Jan-20,2023-Mar-24,63,63
900,EU,Issued,2023EU4775,ANK,2023-Jan-20,2023-Jan-26,6,6
626,EU,Issued,2023EU5323,THT,2023-01-01,2023-Jan-19,17,17
627,EU,Ready,2023EU5825,YRV,2023-01-01,2023-Jan-20,18,18
628,EU,Issued,2023EU5899,ATA,2023-01-01,2023-Jan-18,16,16
908,EU,Issued,2023EU6026,WRW,2023-Jan-20,2023-Jan-27,7,7
630,EU,Refused221g,2023EU6088,WRW,2023-Jan-19,,,226
1663,EU,Issued,2023EU6176,WRW,2023-Jan-20,2023-Feb-07,18,18
922,EU,Ready,2023EU6374,FRN,2023-Jan-20,2023-Jan-26,6,6
933,EU,Issued,2023EU7027,WRW,2023-Jan-18,2023-Jan-26,8,8
5203,EU,Issued,2023EU7120,WRW,2023-Jan-20,2023-Apr-12,82,82
1233,EU,Issued,2023EU7390,BKK,2023-Jan-17,2023-Feb-01,15,15
3011,EU,Issued,2023EU7580,MDD,2023-Jan-17,2023-Mar-08,50,50
4222,EU,Issued,2023EU7788,AKD,2023-Jan-18,2023-Mar-28,69,69
940,EU,AP,2023EU7798,FRN,2023-Jan-20,2023-Jan-27,7,7
4224,EU,Issued,2023EU8203,WRW,2023-Jan-18,2023-Mar-28,69,69
942,EU,Issued,2023EU8234,WRW,2023-Jan-19,2023-Jan-27,8,8
1249,EU,Issued,2023EU8361,AKD,2023-Jan-18,2023-Feb-01,14,14
655,EU,Refused221g,2023EU8596,CHS,2023-Jan-19,,,226
946,EU,Issued,2023EU9136,ATA,2023-Jan-19,2023-Jan-25,6,6
947,EU,Issued,2023EU9141,WRW,2023-Jan-20,2023-Jan-23,3,3
659,EU,Refused221g,2023EU9338,ATA,2023-Jan-20,,,225
2315,EU,Issued,2023EU9448,WRW,2023-Jan-20,2023-Feb-23,34,34
1254,EU,Issued,2023EU9488,ATA,2023-Jan-19,2023-Feb-01,13,13
2632,EU,AP,2023EU9971,DHB,2023-Jan-17,2023-Mar-03,45,45
1258,EU,Issued,2023EU10000,DHB,2023-Jan-17,2023-Feb-03,17,17
1708,EU,AP,2023EU10193,DHB,2023-Jan-18,2023-Feb-08,21,21
667,EU,Issued,2023EU10392,BKK,2023-Jan-18,,,227
2635,EU,AP,2023EU10474,DHB,2023-Jan-20,2023-Mar-03,42,42
1710,EU,Issued,2023EU10643,ATA,2023-Jan-19,2023-Feb-08,20,20
2062,EU,Issued,2023EU10651,ATA,2023-Jan-19,2023-Feb-17,29,29
1261,EU,Issued,2023EU10962,DHB,2023-Jan-18,2023-Feb-03,16,16
1263,EU,AP,2023EU11248,DHB,2023-Jan-18,2023-Feb-02,15,15
14127,EU,Issued,2023EU11320,DHB,2023-Jan-18,2023-Aug-17,211,211
955,EU,Issued,2023EU11464,ATA,2023-Jan-19,2023-Jan-25,6,6
2320,EU,Issued,2023EU11569,WRW,2023-Jan-17,2023-Feb-21,35,35
9756,EU,AP,2023EU12646,AMS,2023-Jan-18,2023-Jun-16,149,149
12239,EU,AP,2023EU12708,FRN,2023-Jan-20,2023-Jul-28,189,189
13251,EU,Issued,2023EU13679,ATA,2023-Jan-20,2023-Aug-10,202,202
2649,EU,AP,2023EU13986,DHB,2023-Jan-20,2023-Mar-01,40,40
4731,EU,Issued,2023EU14965,DHB,2023-Jan-20,2023-Apr-07,77,77
683,OC,Issued,2023OC104,SUV,2023-01-01,2023-Jan-19,17,17
684,OC,Issued,2023OC279,SUV,2023-01-01,2023-Jan-19,17,17
967,OC,Issued,2023OC545,SUV,2023-Jan-18,2023-Jan-26,8,8
2342,SA,Issued,2023SA52,GEO,2023-Jan-20,2023-Feb-24,35,35
690,AF,Refused221g,2023AF180,KIN,2023-Jan-26,,,219
693,AF,Refused221g,2023AF770,MRV,2023-Jan-25,,,220
694,AF,Issued,2023AF802,MTL,2023-01-01,2023-Jan-27,25,25
695,AF,Issued,2023AF998,ALG,2023-01-01,2023-Jan-24,22,22
696,AF,Issued,2023AF1302,RID,2023-01-01,2023-Jan-25,23,23
697,AF,Issued,2023AF1338,ABD,2023-01-01,2023-Jan-24,22,22
698,AF,Ready,2023AF1890,CSB,2023-01-01,2023-Jan-25,23,23
699,AF,Issued,2023AF2225,ACC,2023-01-01,2023-Jan-25,23,23
700,AF,Issued,2023AF2458,CSB,2023-01-01,2023-Jan-25,23,23
990,AF,Ready,2023AF2462,YDE,2023-Jan-25,2023-Feb-03,9,9
2364,AF,Issued,2023AF2490,CSB,2023-Jan-24,2023-Mar-01,36,36
705,AF,Ready,2023AF3466,RID,2023-Jan-26,,,219
13401,AF,Issued,2023AF3597,CRO,2023-Jan-25,2023-Aug-22,209,209
14337,AF,Issued,2023AF3637,CRO,2023-Jan-25,2023-Aug-29,216,216
13402,AF,AP,2023AF4019,MRV,2023-Jan-27,2023-Aug-24,209,209
7903,AF,Issued,2023AF4050,MRV,2023-Jan-25,2023-May-25,120,120
711,AF,Issued,2023AF4205,MTL,2023-01-01,2023-Jan-27,25,25
2717,AF,Issued,2023AF4538,CSB,2023-Jan-24,2023-Mar-04,39,39
713,AF,Issued,2023AF4560,ALG,2023-01-01,2023-Jan-26,24,24
714,AF,Issued,2023AF4597,ALG,2023-01-01,2023-Jan-25,23,23
715,AF,Refused221g,2023AF4950,KIN,2023-Jan-26,,,219
716,AF,Refused221g,2023AF5063,NPL,2023-Jan-25,,,220
2379,AF,Issued,2023AF6127,RID,2023-Jan-24,2023-Mar-02,37,37
6241,AF,Issued,2023AF6884,YDE,2023-Jan-25,2023-May-04,99,99
1019,AF,Issued,2023AF7510,CSB,2023-Jan-24,2023-Feb-02,9,9
1851,AF,Refused,2023AF8178,NPL,2023-Jan-26,2023-Feb-15,20,20
724,AF,Issued,2023AF8269,CSB,2023-01-01,2023-Jan-27,25,25
725,AF,Refused221g,2023AF8279,MRV,2023-Jan-25,,,220
1026,AF,Issued,2023AF8358,ADD,2023-Jan-26,2023-Jan-31,5,5
728,AF,Issued,2023AF8666,CSB,2023-01-01,2023-Jan-27,25,25
2393,AF,Issued,2023AF8804,YDE,2023-Jan-26,2023-Mar-03,36,36
5389,AF,Issued,2023AF8830,CSB,2023-Jan-24,2023-Apr-19,85,85
2741,AF,Issued,2023AF8836,CSB,2023-Jan-24,2023-Mar-06,41,41
733,AF,Refused,2023AF9037,MRV,2023-Jan-25,,,220
1857,AF,Issued,2023AF9111,ALG,2023-Jan-24,2023-Feb-13,20,20
736,AF,Issued,2023AF9126,CSB,2023-01-01,2023-Jan-27,25,25
737,AF,AP,2023AF9193,CSB,2023-01-01,2023-Jan-27,25,25
8859,AF,Refused221g,2023AF9212,DJI,2023-Jun-05,,,89
1417,AF,AP,2023AF9226,CSB,2023-Jan-25,2023-Feb-09,15,15
14363,AF,Refused,2023AF9246,CSB,2023-Jan-24,2023-Aug-31,219,219
1858,AF,Issued,2023AF9305,CSB,2023-Jan-24,2023-Feb-16,23,23
1419,AF,Ready,2023AF9369,CSB,2023-Jan-24,2023-Feb-06,13,13
1035,AF,Issued,2023AF9465,CSB,2023-Jan-27,2023-Feb-01,5,5
3199,AF,Ready,2023AF9472,CSB,2023-Jan-24,2023-Mar-15,50,50
745,AF,Issued,2023AF9637,CSB,2023-01-01,2023-Jan-27,25,25
746,AF,AP,2023AF9665,CSB,2023-01-01,2023-Jan-27,25,25
6729,AF,Issued,2023AF10154,ALG,2023-Jan-23,2023-May-08,105,105
2746,AF,Issued,2023AF10448,CSB,2023-Jan-24,2023-Mar-06,41,41
751,AF,Issued,2023AF10650,CSB,2023-01-01,2023-Jan-27,25,25
752,AF,Refused221g,2023AF10686,CSB,2023-Jan-25,,,220
6731,AF,Ready,2023AF10742,PRS,2023-Jan-25,2023-May-11,106,106
755,AF,Issued,2023AF11093,CSB,2023-01-01,2023-Jan-27,25,25
756,AF,Issued,2023AF11230,CSB,2023-01-01,2023-Jan-25,23,23
1042,AF,Issued,2023AF11233,CSB,2023-Jan-25,2023-Feb-02,8,8
758,AF,AP,2023AF11367,CSB,2023-01-01,2023-Jan-27,25,25
