ID,region,status,Case Number Full,Consulate,221g Date,End of 221g Date,solvedInDays,How Many Days in AP
8101,AF,Refused,2022AF6308,KIN,2022-May-18,2022-Jul-21,64,64
4277,AF,Refused,2022AF6547,DKR,2022-May-19,,,471
8109,AF,Issued,2022AF7209,MRV,2022-May-18,2022-Jul-18,61,61
16753,AF,Issued,2022AF7434,RID,2022-May-19,2022-Sep-28,132,132
14798,AF,Issued,2022AF7593,YDE,2022-May-18,2022-Sep-16,121,121
8116,AF,Issued,2022AF7694,KIN,2022-May-20,2022-Jul-21,62,62
7598,AF,Refused,2022AF7737,KIN,2022-May-20,2022-Jul-08,49,49
7257,AF,Issued,2022AF7768,KGL,2022-May-16,2022-Jun-30,45,45
9088,AF,Issued,2022AF8026,JHN,2022-May-18,2022-Jul-29,72,72
6935,AF,Administrative Processing,2022AF8028,KIN,2022-May-20,2022-Jun-22,33,33
5341,AF,Administrative Processing,2022AF8166,KIN,2022-May-20,2022-Jun-03,14,14
5343,AF,Issued,2022AF8435,DKR,2022-May-17,2022-Jun-03,17,17
7259,AF,Issued,2022AF8610,CSB,2022-May-20,2022-Jun-29,40,40
5346,AF,Issued,2022AF8920,DKR,2022-May-17,2022-Jun-03,17,17
4293,AF,Refused,2022AF9145,CRO,2022-May-16,,,474
6445,AF,Issued,2022AF9151,YDE,2022-May-18,2022-Jun-14,27,27
5347,AF,Issued,2022AF9254,YDE,2022-May-18,2022-May-31,13,13
5787,AF,Issued,2022AF9286,DKR,2022-May-17,2022-Jun-10,24,24
5348,AF,Issued,2022AF9354,YDE,2022-May-18,2022-Jun-03,16,16
6447,AF,Administrative Processing,2022AF9695,CRO,2022-May-16,2022-Jun-14,29,29
4855,AF,Issued,2022AF9782,YDE,2022-May-18,2022-May-27,9,9
16788,AF,Issued,2022AF9878,KWT,2022-May-18,2022-Sep-30,135,135
7268,AF,Issued,2022AF10294,JHN,2022-May-19,2022-Jun-28,40,40
8135,AF,Issued,2022AF10668,JHN,2022-May-19,2022-Jul-21,63,63
4862,AF,Issued,2022AF12707,KWT,2022-May-18,2022-May-24,6,6
9123,AF,Ready,2022AF14764,LUA,2022-May-16,2022-Jul-29,74,74
4311,AF,Refused,2022AF15172,OUG,2022-May-18,,,472
4313,AF,Refused,2022AF15870,DKR,2022-May-18,,,472
4314,AF,Refused,2022AF16307,ACC,2022-May-18,,,472
7312,AF,Ready,2022AF18166,ABD,2022-May-18,2022-Jun-30,43,43
4873,AF,Refused,2022AF18808,ACC,2022-May-16,2022-May-26,10,10
8234,AF,Issued,2022AF21434,MRV,2022-May-20,2022-Jul-19,60,60
7317,AF,Administrative Processing,2022AF22092,DJI,2022-May-19,2022-Jun-30,42,42
8247,AF,Administrative Processing,2022AF23207,YDE,2022-May-17,2022-Jul-22,66,66
4321,AF,Refused,2022AF24295,MRV,2022-May-18,,,472
12536,AF,Refused,2022AF24978,JHN,2022-May-19,2022-Aug-23,96,96
8269,AF,Issued,2022AF26017,MNL,2022-May-20,2022-Jul-20,61,61
5839,AF,Issued,2022AF27802,YDE,2022-May-18,2022-Jun-09,22,22
5385,AF,Administrative Processing,2022AF29263,CSB,2022-May-19,2022-Jun-03,15,15
7689,AF,Ready,2022AF29436,DKR,2022-May-17,2022-Jul-08,52,52
7690,AF,Administrative Processing,2022AF29894,CSB,2022-May-20,2022-Jul-08,49,49
5386,AF,Administrative Processing,2022AF30912,DKR,2022-May-17,2022-Jun-03,17,17
17056,AF,Issued,2022AF30998,DKR,2022-May-20,2022-Sep-30,133,133
17057,AF,Issued,2022AF31062,YDE,2022-May-18,2022-Sep-30,135,135
5388,AF,Issued,2022AF32596,YDE,2022-May-17,2022-Jun-03,17,17
5390,AF,Issued,2022AF34419,YDE,2022-May-17,2022-Jun-02,16,16
5391,AF,Issued,2022AF35154,DKR,2022-May-18,2022-Jun-03,16,16
5392,AF,Issued,2022AF35211,YDE,2022-May-17,2022-Jun-03,17,17
4338,AF,Refused,2022AF35230,DJI,2022-May-19,,,471
10018,AF,Administrative Processing,2022AF35467,ABJ,2022-May-16,2022-Aug-04,80,80
6988,AF,Administrative Processing,2022AF35607,YDE,2022-May-17,2022-Jun-24,38,38
5393,AF,Issued,2022AF35717,YDE,2022-May-17,2022-Jun-03,17,17
10022,AF,Administrative Processing,2022AF36016,ABJ,2022-May-17,2022-Aug-04,79,79
7699,AF,Issued,2022AF36559,CSB,2022-May-20,2022-Jul-07,48,48
8301,AF,Administrative Processing,2022AF37043,YDE,2022-May-17,2022-Jul-22,66,66
7701,AF,Issued,2022AF37045,CSB,2022-May-20,2022-Jul-07,48,48
4901,AF,Issued,2022AF37161,KWT,2022-May-19,2022-May-24,5,5
5397,AF,Issued,2022AF37430,YDE,2022-May-17,2022-Jun-02,16,16
5853,AF,Issued,2022AF37483,ABJ,2022-May-18,2022-Jun-08,21,21
5398,AF,Issued,2022AF37777,DKR,2022-May-18,2022-Jun-03,16,16
8305,AF,Administrative Processing,2022AF39502,DKR,2022-May-19,2022-Jul-22,64,64
6536,AF,Administrative Processing,2022AF40276,DKR,2022-May-19,2022-Jun-17,29,29
5404,AF,Administrative Processing,2022AF40793,CSB,2022-May-20,2022-Jun-03,14,14
4908,AF,Issued,2022AF40816,CSB,2022-May-20,2022-May-27,7,7
15088,AF,Administrative Processing,2022AF41127,YDE,2022-May-18,2022-Sep-16,121,121
5406,AF,Issued,2022AF41223,YDE,2022-May-18,2022-Jun-02,15,15
9193,AF,Issued,2022AF41647,YDE,2022-May-18,2022-Jul-28,71,71
4359,AF,Refused,2022AF43098,DKR,2022-May-19,,,471
4919,AF,Administrative Processing,2022AF44543,CSB,2022-May-19,2022-May-27,8,8
5864,AF,Ready,2022AF44791,MRV,2022-May-18,2022-Jun-09,22,22
5412,AF,Administrative Processing,2022AF45297,DKR,2022-May-17,2022-Jun-03,17,17
6542,AF,Issued,2022AF45366,YDE,2022-May-18,2022-Jun-14,27,27
15117,AF,Administrative Processing,2022AF45581,YDE,2022-May-18,2022-Sep-16,121,121
17168,AF,Issued,2022AF46487,YDE,2022-May-18,2022-Sep-30,135,135
4924,AF,Issued,2022AF46655,YDE,2022-May-18,2022-May-25,7,7
11801,AF,Refused,2022AF46927,KIN,2022-May-20,2022-Aug-18,90,90
7710,AF,Issued,2022AF47234,CSB,2022-May-20,2022-Jul-06,47,47
4927,AF,Issued,2022AF48482,LND,2022-May-20,2022-May-27,7,7
5869,AF,Administrative Processing,2022AF50160,JHN,2022-May-18,2022-Jun-09,22,22
5870,AF,Issued,2022AF50371,DKR,2022-May-20,2022-Jun-10,21,21
17195,AF,Issued,2022AF50957,DKR,2022-May-19,2022-Sep-30,134,134
5417,AF,Issued,2022AF51549,YDE,2022-May-18,2022-Jun-02,15,15
17206,AF,Issued,2022AF53161,YDE,2022-May-18,2022-Sep-30,135,135
4933,AF,Issued,2022AF54374,LND,2022-May-20,2022-May-26,6,6
5419,AF,Issued,2022AF55727,DJI,2022-May-16,2022-Jun-01,16,16
4379,AF,Refused,2022AF56579,DJI,2022-May-19,,,471
5420,AF,Issued,2022AF56988,LND,2022-May-20,2022-Jun-01,12,12
4381,AS,Refused,2022AS17,DJI,2022-May-17,,,473
5434,AS,Administrative Processing,2022AS820,CLM,2022-May-19,2022-Jun-01,13,13
17280,AS,Issued,2022AS1071,RID,2022-May-17,2022-Sep-29,135,135
13601,AS,Issued,2022AS1216,AMM,2022-May-19,2022-Aug-31,104,104
5905,AS,Administrative Processing,2022AS1325,ABD,2022-May-18,2022-Jun-09,22,22
14377,AS,Administrative Processing,2022AS2182,ANK,2022-May-20,2022-Sep-09,112,112
17306,AS,Issued,2022AS2547,AMM,2022-May-19,2022-Sep-30,134,134
12764,AS,Issued,2022AS2551,ABD,2022-May-18,2022-Aug-24,98,98
17314,AS,Issued,2022AS2889,ABD,2022-May-18,2022-Sep-30,135,135
8371,AS,Administrative Processing,2022AS2910,DOH,2022-May-20,2022-Jul-21,62,62
13622,AS,Issued,2022AS3345,ABD,2022-May-18,2022-Aug-30,104,104
7366,AS,Refused,2022AS3575,DJI,2022-May-19,2022-Jun-30,42,42
4408,AS,Refused,2022AS4635,YRV,2022-May-18,,,472
4409,AS,Refused,2022AS4822,YRV,2022-May-20,,,470
4411,AS,Refused,2022AS4907,YRV,2022-May-19,,,471
11901,AS,Issued,2022AS4969,YRV,2022-May-20,2022-Aug-16,88,88
7753,AS,Issued,2022AS5000,ISL,2022-May-19,2022-Jul-06,48,48
6616,AS,Ready,2022AS5017,YRV,2022-May-20,2022-Jun-17,28,28
12790,AS,Administrative Processing,2022AS5264,ISL,2022-May-16,2022-Aug-26,102,102
12791,AS,Issued,2022AS5338,ISL,2022-May-18,2022-Aug-24,98,98
12792,AS,Issued,2022AS5371,YRV,2022-May-18,2022-Aug-23,97,97
12796,AS,Issued,2022AS5623,YRV,2022-May-20,2022-Aug-25,97,97
16215,AS,Administrative Processing,2022AS5860,ISL,2022-May-16,2022-Sep-23,130,130
6626,AS,Ready,2022AS6262,YRV,2022-May-20,2022-Jun-16,27,27
9308,AS,Issued,2022AS6791,ISL,2022-May-17,2022-Jul-26,70,70
9310,AS,Administrative Processing,2022AS6855,AMM,2022-May-19,2022-Jul-28,70,70
5033,AS,Issued,2022AS7043,SGP,2022-May-18,2022-May-23,5,5
8412,AS,Refused,2022AS7079,ISL,2022-May-19,2022-Jul-22,64,64
17422,AS,Issued,2022AS7092,ISL,2022-May-19,2022-Sep-30,134,134
6632,AS,Administrative Processing,2022AS7804,DOH,2022-May-19,2022-Jun-14,26,26
8418,AS,Ready,2022AS7813,AMM,2022-May-16,2022-Jul-21,66,66
17449,AS,Issued,2022AS8441,ISL,2022-May-16,2022-Sep-30,137,137
12840,AS,Issued,2022AS9122,AMM,2022-May-19,2022-Aug-23,96,96
11095,AS,Issued,2022AS10414,AMM,2022-May-19,2022-Aug-11,84,84
6076,AS,Administrative Processing,2022AS10561,TAI,2022-May-20,2022-Jun-10,21,21
7391,AS,Issued,2022AS10859,ULN,2022-May-18,2022-Jul-01,44,44
17493,AS,Issued,2022AS11230,CDJ,2022-May-19,2022-Sep-28,132,132
17495,AS,Issued,2022AS11330,AMM,2022-May-19,2022-Sep-30,134,134
6643,AS,Administrative Processing,2022AS11499,TKY,2022-May-16,2022-Jun-17,32,32
5044,AS,Issued,2022AS12045,TKY,2022-May-20,2022-May-23,3,3
8468,AS,Administrative Processing,2022AS12087,KWT,2022-May-18,2022-Jul-20,63,63
6644,AS,Issued,2022AS12275,FRN,2022-May-18,2022-Jun-14,27,27
5541,AS,Administrative Processing,2022AS12348,AMM,2022-May-16,2022-Jun-02,17,17
9344,AS,Issued,2022AS12407,AMM,2022-May-18,2022-Jul-27,70,70
7054,AS,Administrative Processing,2022AS12446,AMM,2022-May-17,2022-Jun-23,37,37
5047,AS,Issued,2022AS12658,TKY,2022-May-19,2022-May-25,6,6
7394,AS,Administrative Processing,2022AS12758,AMM,2022-May-16,2022-Jun-28,43,43
6086,AS,Issued,2022AS12960,TAI,2022-May-19,2022-Jun-10,22,22
7057,AS,Issued,2022AS14018,BMB,2022-May-20,2022-Jun-22,33,33
17533,AS,Issued,2022AS14447,AMM,2022-May-17,2022-Sep-30,136,136
6095,AS,Ready,2022AS14582,AMM,2022-May-18,2022-Jun-06,19,19
12894,AS,Issued,2022AS15394,STK,2022-May-19,2022-Aug-26,99,99
9361,AS,Issued,2022AS15660,AMM,2022-May-19,2022-Jul-27,69,69
6658,AS,Issued,2022AS17578,KWT,2022-May-19,2022-Jun-16,28,28
5056,AS,Issued,2022AS18654,JAK,2022-May-20,2022-May-25,5,5
17600,AS,Issued,2022AS21652,KWT,2022-May-19,2022-Sep-30,134,134
7404,AS,Ready,2022AS21771,LND,2022-May-20,2022-Jun-29,40,40
6673,AS,Issued,2022AS24076,JAK,2022-May-19,2022-Jun-14,26,26
5551,AS,Issued,2022AS24486,JAK,2022-May-19,2022-May-31,12,12
17636,AS,Issued,2022AS26695,KWT,2022-May-19,2022-Sep-30,134,134
14477,AS,Issued,2022AS29404,BRT,2022-May-19,2022-Sep-09,113,113
12029,AS,Issued,2022AS29973,BRT,2022-May-20,2022-Aug-19,91,91
17675,EU,Issued,2022EU37,ANK,2022-May-16,2022-Sep-30,137,137
4473,EU,Refused,2022EU210,WRW,2022-May-19,,,471
5063,EU,Issued,2022EU604,YRV,2022-May-19,2022-May-24,5,5
15379,EU,Issued,2022EU817,FRN,2022-May-16,2022-Sep-13,120,120
6686,EU,Issued,2022EU880,FRN,2022-May-16,2022-Jun-15,30,30
6119,EU,Issued,2022EU935,YRV,2022-May-19,2022-Jun-10,22,22
4486,EU,Refused,2022EU972,WRW,2022-May-20,,,470
7073,EU,Issued,2022EU1028,WRW,2022-May-20,2022-Jun-24,35,35
5558,EU,Administrative Processing,2022EU1050,FRN,2022-May-20,2022-Jun-03,14,14
5068,EU,Issued,2022EU1190,YRV,2022-May-20,2022-May-24,4,4
17677,EU,Issued,2022EU1203,YRV,2022-May-19,2022-Sep-26,130,130
8573,EU,Issued,2022EU1284,FRN,2022-May-20,2022-Jul-22,63,63
7824,EU,Issued,2022EU1505,WRW,2022-May-16,2022-Jul-07,52,52
4498,EU,Refused,2022EU2149,WRW,2022-May-19,,,471
5087,EU,Issued,2022EU2495,WRW,2022-May-19,2022-May-25,6,6
12037,EU,Issued,2022EU2565,WRW,2022-May-20,2022-Aug-19,91,91
5089,EU,Issued,2022EU2653,FRN,2022-May-19,2022-May-23,4,4
17689,EU,Issued,2022EU3109,WRW,2022-May-20,2022-Sep-29,132,132
17995,EU,Ready,2022EU3121,ATA,2022-Sep-30,2022-Sep-26,-4,-4
16412,EU,Issued,2022EU3188,WRW,2022-May-19,2022-Sep-20,124,124
5094,EU,Issued,2022EU3229,WRW,2022-May-19,2022-May-25,6,6
5587,EU,Issued,2022EU3424,ATA,2022-May-18,2022-Jun-01,14,14
17694,EU,Issued,2022EU3577,WRW,2022-May-18,2022-Sep-29,134,134
11147,EU,Issued,2022EU3630,WRW,2022-May-20,2022-Aug-10,82,82
5100,EU,Issued,2022EU3634,WRW,2022-May-20,2022-May-24,4,4
5101,EU,Issued,2022EU3654,WRW,2022-May-18,2022-May-25,7,7
5589,EU,Issued,2022EU3727,YRV,2022-May-19,2022-May-31,12,12
5104,EU,Issued,2022EU3737,WRW,2022-May-18,2022-May-26,8,8
5107,EU,Issued,2022EU3925,WRW,2022-May-20,2022-May-24,4,4
11150,EU,Issued,2022EU3981,WRW,2022-May-17,2022-Aug-10,85,85
18004,EU,None,2022EU4005,None,2022-May-18,None,,
5109,EU,Issued,2022EU4013,WRW,2022-May-20,2022-May-26,6,6
5595,EU,Issued,2022EU4034,WRW,2022-May-20,2022-May-31,11,11
5596,EU,Issued,2022EU4075,WRW,2022-May-20,2022-Jun-01,12,12
5113,EU,Issued,2022EU4115,WRW,2022-May-17,2022-May-25,8,8
15396,EU,Issued,2022EU4379,WRW,2022-May-17,2022-Sep-16,122,122
11155,EU,Issued,2022EU4388,WRW,2022-May-18,2022-Aug-10,84,84
6709,EU,Administrative Processing,2022EU4478,WRW,2022-May-20,2022-Jun-17,28,28
7427,EU,Issued,2022EU4509,WRW,2022-May-20,2022-Jun-29,40,40
12957,EU,Issued,2022EU4577,WRW,2022-May-18,2022-Aug-22,96,96
14502,EU,Issued,2022EU4711,WRW,2022-May-19,2022-Sep-09,113,113
6711,EU,Administrative Processing,2022EU4715,TBL,2022-May-17,2022-Jun-17,31,31
12043,EU,Issued,2022EU4737,WRW,2022-May-19,2022-Aug-16,89,89
6144,EU,Issued,2022EU4742,WRW,2022-May-19,2022-Jun-08,20,20
6145,EU,Issued,2022EU4746,WRW,2022-May-19,2022-Jun-09,21,21
5611,EU,Issued,2022EU4754,WRW,2022-May-20,2022-Jun-01,12,12
11156,EU,Issued,2022EU4773,WRW,2022-May-19,2022-Aug-10,83,83
6147,EU,Administrative Processing,2022EU4785,WRW,2022-May-19,2022-Jun-10,22,22
4559,EU,Refused,2022EU4791,WRW,2022-May-19,,,471
17705,EU,Issued,2022EU4798,WRW,2022-May-19,2022-Sep-29,133,133
4561,EU,Refused,2022EU4802,WRW,2022-May-19,,,471
4562,EU,Refused,2022EU4840,ATA,2022-May-18,,,472
4563,EU,Refused,2022EU4863,WRW,2022-May-20,,,470
4564,EU,Refused,2022EU4878,WRW,2022-May-19,,,471
4565,EU,Refused,2022EU4895,WRW,2022-May-20,,,470
7095,EU,Issued,2022EU4902,WRW,2022-May-20,2022-Jun-24,35,35
4567,EU,Refused,2022EU4903,WRW,2022-May-20,,,470
7429,EU,Issued,2022EU4904,WRW,2022-May-20,2022-Jun-28,39,39
5122,EU,Issued,2022EU4909,ATA,2022-May-18,2022-May-26,8,8
7430,EU,Issued,2022EU4917,WRW,2022-May-20,2022-Jun-29,40,40
4572,EU,Refused,2022EU4952,WRW,2022-May-18,,,472
4573,EU,Refused,2022EU4955,WRW,2022-May-19,,,471
5615,EU,Issued,2022EU4961,WRW,2022-May-19,2022-Jun-03,15,15
17707,EU,Issued,2022EU4976,WRW,2022-May-19,2022-Sep-29,133,133
18012,EU,None,2022EU4995,None,2022-May-19,None,,
9453,EU,Issued,2022EU5014,WRW,2022-May-19,2022-Jul-28,70,70
6717,EU,Issued,2022EU5077,WRW,2022-May-19,2022-Jun-15,27,27
6718,EU,Issued,2022EU5112,WRW,2022-May-19,2022-Jun-13,25,25
16424,EU,Administrative Processing,2022EU5121,TBL,2022-May-17,2022-Sep-21,127,127
6151,EU,Issued,2022EU5126,WRW,2022-May-19,2022-Jun-09,21,21
6152,EU,Administrative Processing,2022EU5134,WRW,2022-May-19,2022-Jun-10,22,22
6719,EU,Issued,2022EU5137,WRW,2022-May-19,2022-Jun-13,25,25
18013,EU,None,2022EU5140,None,2022-May-19,None,,
12052,EU,Ready,2022EU5143,TBL,2022-May-17,2022-Aug-18,93,93
4586,EU,Refused,2022EU5182,WRW,2022-May-18,,,472
5621,EU,Issued,2022EU5194,WRW,2022-May-18,2022-Jun-02,15,15
14503,EU,Issued,2022EU5217,WRW,2022-May-19,2022-Sep-08,112,112
5622,EU,Issued,2022EU5220,WRW,2022-May-19,2022-Jun-03,15,15
6155,EU,Issued,2022EU5222,WRW,2022-May-19,2022-Jun-07,19,19
4591,EU,Refused,2022EU5223,WRW,2022-May-19,,,471
18014,EU,None,2022EU5228,None,2022-May-19,None,,
10338,EU,Issued,2022EU5238,WRW,2022-May-19,2022-Aug-04,77,77
6722,EU,Issued,2022EU5249,WRW,2022-May-19,2022-Jun-14,26,26
6156,EU,Issued,2022EU5252,WRW,2022-May-19,2022-Jun-10,22,22
4596,EU,Refused,2022EU5280,WRW,2022-May-19,,,471
6723,EU,Administrative Processing,2022EU5301,WRW,2022-May-20,2022-Jun-17,28,28
6724,EU,Administrative Processing,2022EU5302,WRW,2022-May-20,2022-Jun-17,28,28
7104,EU,Issued,2022EU5307,WRW,2022-May-20,2022-Jun-22,33,33
18015,EU,None,2022EU5318,None,2022-May-20,None,,
4601,EU,Refused,2022EU5326,WRW,2022-May-20,,,470
6726,EU,Issued,2022EU5378,WRW,2022-May-19,2022-Jun-14,26,26
6727,EU,Administrative Processing,2022EU5397,WRW,2022-May-19,2022-Jun-17,29,29
6728,EU,Administrative Processing,2022EU5406,WRW,2022-May-20,2022-Jun-17,28,28
12960,EU,Issued,2022EU5415,WRW,2022-May-20,2022-Aug-24,96,96
7107,EU,Issued,2022EU5419,YRV,2022-May-16,2022-Jun-21,36,36
7108,EU,Issued,2022EU5439,WRW,2022-May-20,2022-Jun-24,35,35
18016,EU,None,2022EU5497,None,2022-May-20,None,,
7435,EU,Issued,2022EU5506,WRW,2022-May-20,2022-Jun-28,39,39
4610,EU,Refused,2022EU5507,WRW,2022-May-20,,,470
11159,EU,Issued,2022EU5520,WRW,2022-May-18,2022-Aug-10,84,84
4612,EU,Refused,2022EU5531,WRW,2022-May-18,,,472
12962,EU,Issued,2022EU5561,WRW,2022-May-19,2022-Aug-26,99,99
12057,EU,Issued,2022EU5568,WRW,2022-May-19,2022-Aug-17,90,90
18017,EU,None,2022EU5577,None,2022-May-19,None,,
6732,EU,Issued,2022EU5583,WRW,2022-May-19,2022-Jun-14,26,26
6166,EU,Issued,2022EU5584,WRW,2022-May-19,2022-Jun-10,22,22
15401,EU,Issued,2022EU5624,WRW,2022-May-19,2022-Sep-12,116,116
4620,EU,Refused,2022EU5625,WRW,2022-May-19,,,471
6733,EU,Administrative Processing,2022EU5640,WRW,2022-May-19,2022-Jun-17,29,29
6734,EU,Issued,2022EU5642,WRW,2022-May-19,2022-Jun-14,26,26
8609,EU,Issued,2022EU5666,WRW,2022-May-20,2022-Jul-15,56,56
4624,EU,Refused,2022EU5696,WRW,2022-May-20,,,470
6169,EU,Issued,2022EU5760,WRW,2022-May-19,2022-Jun-10,22,22
6736,EU,Issued,2022EU5779,WRW,2022-May-19,2022-Jun-13,25,25
7436,EU,Issued,2022EU5781,WRW,2022-May-20,2022-Jun-28,39,39
8613,EU,Issued,2022EU5831,WRW,2022-May-20,2022-Jul-12,53,53
7439,EU,Issued,2022EU5832,WRW,2022-May-20,2022-Jun-30,41,41
18018,EU,None,2022EU5836,None,2022-May-20,None,,
4631,EU,Refused,2022EU5849,WRW,2022-May-18,,,472
5631,EU,Issued,2022EU5871,WRW,2022-May-19,2022-Jun-03,15,15
5632,EU,Issued,2022EU5872,WRW,2022-May-19,2022-Jun-03,15,15
6174,EU,Issued,2022EU5873,WRW,2022-May-19,2022-Jun-07,19,19
4635,EU,Refused,2022EU5889,WRW,2022-May-19,,,471
18019,EU,None,2022EU5909,None,2022-May-19,None,,
6175,EU,Issued,2022EU5916,WRW,2022-May-19,2022-Jun-08,20,20
6176,EU,Issued,2022EU5926,WRW,2022-May-19,2022-Jun-09,21,21
13819,EU,Issued,2022EU5929,WRW,2022-May-19,2022-Sep-02,106,106
7440,EU,Issued,2022EU5934,WRW,2022-May-20,2022-Jun-30,41,41
5635,EU,Issued,2022EU5941,WRW,2022-May-18,2022-Jun-02,15,15
12060,EU,Issued,2022EU5943,WRW,2022-May-18,2022-Aug-17,91,91
5636,EU,Issued,2022EU5995,WRW,2022-May-19,2022-Jun-03,15,15
5637,EU,Issued,2022EU6003,WRW,2022-May-19,2022-Jun-03,15,15
6179,EU,Issued,2022EU6008,WRW,2022-May-19,2022-Jun-07,19,19
6180,EU,Issued,2022EU6009,WRW,2022-May-19,2022-Jun-07,19,19
6181,EU,Issued,2022EU6018,WRW,2022-May-19,2022-Jun-08,20,20
4649,EU,Refused,2022EU6026,WRW,2022-May-19,,,471
6740,EU,Issued,2022EU6041,WRW,2022-May-19,2022-Jun-15,27,27
12061,EU,Issued,2022EU6047,YRV,2022-May-19,2022-Aug-15,88,88
6742,EU,Issued,2022EU6078,WRW,2022-May-19,2022-Jun-15,27,27
4653,EU,Refused,2022EU6101,WRW,2022-May-19,,,471
7441,EU,Issued,2022EU6143,WRW,2022-May-20,2022-Jun-27,38,38
7443,EU,Issued,2022EU6153,WRW,2022-May-20,2022-Jun-29,40,40
6183,EU,Issued,2022EU6156,WRW,2022-May-19,2022-Jun-09,21,21
6185,EU,Issued,2022EU6167,WRW,2022-May-19,2022-Jun-10,22,22
4659,EU,Refused,2022EU6207,WRW,2022-May-19,,,471
6744,EU,Issued,2022EU6211,WRW,2022-May-19,2022-Jun-14,26,26
6745,EU,Issued,2022EU6224,WRW,2022-May-19,2022-Jun-15,27,27
6746,EU,Administrative Processing,2022EU6232,WRW,2022-May-20,2022-Jun-17,28,28
6747,EU,Administrative Processing,2022EU6250,WRW,2022-May-20,2022-Jun-17,28,28
5641,EU,Issued,2022EU6300,WRW,2022-May-18,2022-Jun-02,15,15
5642,EU,Issued,2022EU6301,WRW,2022-May-19,2022-Jun-03,15,15
12966,EU,Issued,2022EU6316,WRW,2022-May-19,2022-Aug-24,97,97
4669,EU,Refused,2022EU6354,WRW,2022-May-19,,,471
4670,EU,Refused,2022EU6370,WRW,2022-May-19,,,471
4671,EU,Refused,2022EU6373,WRW,2022-May-19,,,471
6188,EU,Issued,2022EU6374,WRW,2022-May-19,2022-Jun-10,22,22
6749,EU,Issued,2022EU6375,WRW,2022-May-19,2022-Jun-13,25,25
5140,EU,Issued,2022EU6391,WRW,2022-May-20,2022-May-25,5,5
18021,EU,None,2022EU6421,None,2022-May-19,None,,
16430,EU,Issued,2022EU6423,WRW,2022-May-19,2022-Sep-22,126,126
6752,EU,Administrative Processing,2022EU6426,WRW,2022-May-19,2022-Jun-17,29,29
7114,EU,Issued,2022EU6429,WRW,2022-May-19,2022-Jun-23,35,35
6753,EU,Administrative Processing,2022EU6433,WRW,2022-May-20,2022-Jun-17,28,28
6754,EU,Administrative Processing,2022EU6439,WRW,2022-May-20,2022-Jun-17,28,28
7850,EU,Issued,2022EU6752,WRW,2022-May-20,2022-Jul-06,47,47
7854,EU,Administrative Processing,2022EU7014,TBL,2022-May-17,2022-Jul-08,52,52
6200,EU,Issued,2022EU7081,TBL,2022-May-17,2022-Jun-06,20,20
10348,EU,Issued,2022EU7100,CHS,2022-May-17,2022-Aug-03,78,78
7860,EU,Issued,2022EU7370,WRW,2022-May-20,2022-Jul-06,47,47
7864,EU,Issued,2022EU7510,WRW,2022-May-20,2022-Jul-07,48,48
6214,EU,Issued,2022EU7551,FRN,2022-May-17,2022-Jun-10,24,24
5217,EU,Issued,2022EU7643,YRV,2022-May-20,2022-May-26,6,6
4700,EU,Refused,2022EU7861,WRW,2022-May-20,,,470
6223,EU,Issued,2022EU8251,VNN,2022-May-19,2022-Jun-07,19,19
8693,EU,Issued,2022EU8944,RGA,2022-May-18,2022-Jul-11,54,54
4705,EU,Refused,2022EU8979,WRW,2022-May-19,,,471
7872,EU,Ready,2022EU9002,SEO,2022-May-17,2022-Jul-08,52,52
14542,EU,Issued,2022EU10504,JRS,2022-May-18,2022-Sep-09,114,114
5230,EU,Issued,2022EU10505,FRN,2022-May-18,2022-May-24,6,6
6236,EU,Issued,2022EU10563,CHS,2022-May-16,2022-Jun-06,21,21
5231,EU,Issued,2022EU10773,FRN,2022-May-19,2022-May-25,6,6
5234,EU,Issued,2022EU12200,YRV,2022-May-20,2022-May-23,3,3
8725,EU,Issued,2022EU12201,VNN,2022-May-19,2022-Jul-20,62,62
5235,EU,Issued,2022EU12247,YRV,2022-May-20,2022-May-23,3,3
5670,EU,Issued,2022EU12390,SOF,2022-May-17,2022-Jun-02,16,16
6777,EU,Issued,2022EU12662,SOF,2022-May-19,2022-Jun-16,28,28
6249,EU,Issued,2022EU12699,VNN,2022-May-19,2022-Jun-07,19,19
13866,EU,Ready,2022EU12739,STK,2022-May-20,2022-Sep-02,105,105
13073,EU,Issued,2022EU13351,STK,2022-May-19,2022-Aug-25,98,98
13871,EU,Issued,2022EU13918,MNL,2022-Jun-23,2022-Sep-02,71,71
7902,EU,Issued,2022EU14071,WRW,2022-May-20,2022-Jul-06,47,47
6787,EU,Issued,2022EU14095,TBL,2022-May-18,2022-Jun-15,28,28
4746,EU,Refused,2022EU14413,TBL,2022-May-17,,,473
4747,EU,Refused,2022EU14513,TBL,2022-May-17,,,473
5272,EU,Administrative Processing,2022EU15272,TBL,2022-May-20,2022-May-23,3,3
6281,EU,Issued,2022EU15332,CHS,2022-May-20,2022-Jun-07,18,18
13889,EU,Issued,2022EU15813,NPL,2022-May-18,2022-Aug-31,105,105
8771,EU,Issued,2022EU16018,WRW,2022-May-19,2022-Jul-22,64,64
5276,EU,Issued,2022EU16141,YRV,2022-May-20,2022-May-23,3,3
6796,EU,Administrative Processing,2022EU16266,TBL,2022-May-17,2022-Jun-14,28,28
11318,EU,Issued,2022EU17028,TBL,2022-May-17,2022-Aug-12,87,87
